id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
ED038,"Campus cleanliness is commendable, with manicured lawns, clean restrooms, and continuous maintenance staff rounds.",english,education,appreciation,positive,campus,none,none,none,moderate,none
ED039,"Found water seepage on electric switchboards inside the mechanical engineering workshop, severe safety negligence.",english,education,complaint,negative,facilities,poor_facility,high,none,moderate,"Repair hazardous electrical fixtures in workshops immediately"
ED040,"recording abhi tk upload nhi hui kal subah test h aur revision pending h",hinglish,education,complaint,negative,recorded_lecture,recording_issue,medium,none,simple,"Upload daily class recordings within four hours of session"
ED041,"While the faculty is undeniably brilliant, the administrative office takes three weeks just to verify a bonafide letter.",english,education,complaint,mixed,student_support,support_delay,medium,none,complex,"Streamline administrative document issuance processes"
ED042,"Can students request an re-evaluation of the mid-semester internal assessment answer sheets?",english,education,question,neutral,exam,none,none,none,moderate,none
ED043,"annual hostel fee 80000 charge karte hain par drinking water cooler pure summer season me kharab rehta hai",hinglish,education,complaint,negative,fees,poor_facility,medium,none,simple,"Ensure functional drinking water coolers across student hostels"
ED044,"Everything was running smoothly until the weekend batch timetable was rescheduled late on Friday midnight.",english,education,complaint,mixed,timetable,timetable_issue,medium,none,moderate,"Notify timetable changes at least 48 hours in advance"
ED045,"Online learning portals should provide an integrated code playground so learners do not need external compilers.",english,education,suggestion,neutral,learning_app,none,none,none,moderate,"Integrate in-browser code editor inside learning portal"
ED046,"the air conditioning in the main examination hall stopped working during the three-hour thermodynamics paper",english,education,complaint,negative,facilities,poor_facility,medium,none,simple,"Ensure backup cooling systems in examination halls"
ED047,"bhaiya mentor ne raat ko 11 baje bhi major project ka bug trace karne me help ki thank you so much",hinglish,education,appreciation,positive,doubt_solving,none,none,none,moderate,none
ED048,"Is there a penalty deduction if a student cancels admission within fifteen days of counseling seat allotment?",english,education,question,neutral,refund,none,none,none,moderate,none
ED049,"Lectures are structured, doubt resolution isn't.",english,education,complaint,mixed,doubt_solving,doubt_not_resolved,medium,none,simple,"Accelerate response time on community doubt forums"
ED050,"terrible experience admission counselor made false promises regarding 100 percent placement records shameless liars",hinglish,education,complaint,negative,admission,admission_issue,high,severe,"Provide audited genuine placement reports during admission"
ED051,"Systematic mock interview session with actionable feedback on behavioral and technical nuances, highly beneficial.",english,education,appreciation,positive,student_support,none,none,none,simple,none
ED052,"bhai portal me attendance percentage 60 percent show ho rahi hai jabki maine saari classes attend ki hain fix karo",hinglish,education,complaint,negative,attendance,attendance_issue,high,none,moderate,"Reconcile digital portal attendance with physical registers"
ED053,"Honestly, I expected dry theoretical monologues, but the machine learning mentor used real case studies effectively.",english,education,appreciation,mixed,teaching_quality,none,none,none,complex,none
ED054,"App throws continuous network error when attempting to download offline lecture videos on Android 14 devices.",english,education,complaint,negative,learning_app,app_issue,medium,none,moderate,"Resolve offline video download crash on latest OS versions"
ED055,"kya placement cell off-campus job drives ke liye NOC provide karta hai final year students ko?",hinglish,education,question,neutral,student_support,none,none,none,moderate,none
ED056,"Printed reference material arrived with pages bound upside down and missing complete chapter on thermodynamics.",english,education,complaint,negative,study_material,poor_study_material,high,none,moderate,"Implement quality control checks before dispatching books"
ED057,"The career guidance cell organized weekly mock placement drives with real industry managers, superb exposure.",english,education,appreciation,positive,student_support,none,none,none,moderate,none
ED058,"EdTech apps should display live doubt resolution queues so students know how long until a mentor connects.",english,education,suggestion,neutral,doubt_solving,none,none,none,moderate,"Display estimated wait times on live doubt queues"
ED059,"faculty delayed sharing the syllabus outline by two months and now rushing through four units in two weeks useless planning",english,education,complaint,negative,lecture,lecture_delay,medium,mild,"Enforce balanced syllabus completion milestones"
ED060,"The mathematics faculty solves problems with elegance, though their whiteboard handwriting is often too tiny to decipher.",english,education,appreciation,mixed,teaching_quality,unclear_explanation,low,none,moderate,"Use larger and clearer fonts or board writing"
ED061,"certificate kab dispatch hoga?? 2 mahine ho gye course complete kiye hue",hinglish,education,question,negative,certificate,certificate_delay,medium,none,simple,"Expedite printing and dispatch of physical certificates"
ED062,"Eco-friendly paper bags used for study kit dispatches instead of heavy plastic sleeves, very thoughtful initiative.",english,education,appreciation,positive,study_material,none,none,none,simple,none
ED063,"Customer care chatbot keeps looping automated questions about batch enrollment without connecting to fee support.",english,education,complaint,negative,technical_support,support_delay,medium,none,moderate,"Provide direct human executive escalation in support chats"
ED064,"semester grade card me name misspelled tha aur correction counter wale 500 rupay penalty maang rahe hain",hinglish,education,complaint,negative,certificate,fee_issue,medium,none,moderate,"Waive clerical correction fees on institute grade cards"
ED065,"Are merit-based tuition fee waivers continued automatically in the second academic year?",english,education,question,neutral,fees,none,none,none,moderate,none
ED066,"Account desk clerk demanded separate cash fee for bus pass stamping despite full transport fees cleared online.",english,education,complaint,negative,fees,fee_issue,low,none,moderate,"Ban undocumented cash collections at transport counters"
ED067,"The discrete mathematics lectures are intellectually stimulating and encourage independent algorithmic thinking.",english,education,appreciation,positive,teaching_quality,none,none,none,moderate,none
ED068,"bhai extra test series module cart me add kiya tha receipt aayi par test dashboard pe unlock nahi hua",hinglish,education,complaint,negative,test,test_issue,low,none,moderate,"Unlock purchased test modules automatically upon payment"
ED069,"The coaching material is undeniably comprehensive, although having daily four-hour classes leaves negligible self-study time.",english,education,complaint,mixed,timetable,timetable_issue,medium,none,complex,"Design sustainable daily schedules leaving room for revision"
ED070,"How long does the academic grievance committee take to review complaints regarding laboratory grading bias?",english,education,question,neutral,student_support,none,none,none,moderate,none
ED071,"Classroom projector bulb was dead and the teacher read the entire database schema from a mobile screen in dark.",english,education,complaint,negative,facilities,poor_facility,high,none,moderate,"Maintain functioning projectors in all lecture halls"
ED072,"competitive exam crash course was useful but the classroom benches were cramped and broken",english,education,complaint,mixed,facilities,poor_facility,low,none,simple,"Replace damaged classroom desks with ergonomic furniture"
ED073,"subah 10 baje project submit kiya tha 2 baje mentor ne review points bhej diye super quick feedback",hinglish,education,appreciation,positive,assignment,none,none,none,simple,none
ED074,"Institutes should offer an option to attend practical lab demonstrations in smaller batches of ten students.",english,education,suggestion,neutral,lecture,none,none,none,moderate,"Cap practical laboratory batch sizes to ten learners"
ED075,"boys hostel washrooms me sanitation bilkul kharab hai water supply subah 8 baje cut ho jati hai",hinglish,education,complaint,negative,campus,poor_facility,high,none,simple,"Ensure uninterrupted water supply in hostel blocks"
ED076,"Course instructor skipped critical database normalization theorems completely, citing lack of remaining semester hours.",english,education,complaint,negative,teaching_quality,poor_teaching,high,none,moderate,"Complete full foundational syllabus without truncating topics"
ED077,"The visiting guest lecturer from industry shared practical microservices deployment challenges with remarkable lucidity.",english,education,appreciation,positive,faculty,none,none,none,moderate,none
ED078,"Does the central library remain open 24 hours during end-semester preparatory study leave?",english,education,question,neutral,library,none,none,none,moderate,none
ED079,"I wouldn't call the online test portal broken, but submitting the subjective answers requires too many compression steps.",english,education,complaint,mixed,test,website_issue,low,none,complex,none
ED080,"fraudulent institute closed operations midway through semester and management vanished with student fees thieves",english,education,complaint,negative,admission,admission_issue,high,severe,"Institute regulatory scrutiny on private coaching operations"
ED081,"Delivered student identity card, bus pass, and library badge neatly packed together on day one of orientation.",english,education,appreciation,positive,student_support,none,none,none,simple,none
ED082,"app me live quiz me tap karo to option select nahi hota aur timer zero ho jata hai fix this bug",hinglish,education,complaint,negative,learning_app,app_issue,medium,none,simple,"Optimize screen touch responsiveness during timed quizzes"
ED083,"The mentor explains algorithms patiently, though their audio setup catches severe background traffic honking.",english,education,appreciation,mixed,online_class,online_class_issue,none,none,complex,"Use noise-cancelling microphones for live remote broadcasts"
ED084,"Are concession forms for railway season tickets verified and stamped by the college on weekends?",english,education,question,neutral,facilities,none,none,none,moderate,none
ED085,"bhai hardcopy books ka carton poora geela deliver hua baarish me delivery partner ki laparwahi thi",hinglish,education,complaint,negative,study_material,poor_study_material,low,none,moderate,"Wrap printed book shipments in water-resistant envelopes"
ED086,"Interactive coding assessments with instant automated test-case evaluation provide superb hands-on practice.",english,education,appreciation,positive,assignment,none,none,none,simple,none
ED087,"Please introduce an option to adjust video playback playback speeds in finer increments like 1.1x and 1.3x.",english,education,suggestion,neutral,learning_app,none,none,none,moderate,"Add variable playback speed controls in video player"
ED088,"worst coaching management ever rescheduled the mock exam three times on the morning of the test useless coordinators",english,education,complaint,negative,test,timetable_issue,high,mild,"Lock mock exam dates without last-minute rescheduling"
ED089,"booked evening doubt slot with math faculty received junior assistant who could not solve the problem",hinglish,education,complaint,negative,doubt_solving,doubt_not_resolved,medium,none,simple,"Ensure designated faculty conducts committed doubt hours"
ED090,"A pleasant semester orientation, dean addressed students warmly, detailed credit system and campus clubs thoroughly.",english,education,informational,positive,campus,none,none,none,simple,none
ED091,"bhai teachers knowledgeable hain bas practical labs me equipment count kam hai sharing karni padti hai",hinglish,education,suggestion,mixed,facilities,poor_facility,low,none,moderate,"Procure sufficient laboratory apparatus for individual use"
ED092,"Why did the administration deduct one thousand rupees as processing fee on security deposit refunds?",english,education,question,negative,refund,fee_issue,medium,none,moderate,"Abolish arbitrary deduction charges on security deposits"
ED093,"The digital learning dashboard with trackable milestone badges and streak tracking encourages consistent daily coding.",english,education,appreciation,positive,learning_app,none,none,none,moderate,none
ED094,"bhai website login page captcha repeatedly fail show karta hai credentials sahi hone par bhi",hinglish,education,complaint,negative,website,login_issue,medium,none,moderate,"Fix captcha verification loop on student login portal"
ED095,"Not exactly the most responsive academic helpdesk, but they eventually updated my elective paper enrollment correctly.",english,education,informational,mixed,student_support,support_delay,low,none,complex,none
ED096,"examination cell uploaded question paper containing questions completely outside the designated university syllabus",english,education,complaint,negative,exam,exam_issue,high,none,moderate,"Review examination papers against prescribed syllabus limits"
ED097,"placement registration portal pe resume upload karne jao to file size limit sirf 100kb allow karta hai",hinglish,education,complaint,negative,website,website_issue,low,none,moderate,"Increase resume attachment size limits on placement portal"
ED098,"Can final year engineering students request remote proctoring for supplementary back-paper examinations?",english,education,question,neutral,exam,none,none,none,moderate,none
ED099,"Exemplary guidance by the project supervisor, reviewed hardware schematics thoroughly and helped order correct microcontroller boards.",english,education,appreciation,positive,faculty,none,none,none,simple,none
ED100,"bhai library fine 50 rupay per day charge karte hain par online book renewal ka option portal pe dete hi nahi",hinglish,education,complaint,negative,library,fee_issue,medium,none,moderate,"Introduce online library book renewal facility"
ED101,"The chemistry lab assistant refused to issue standard reagents, demanding students procure them from private vendors.",english,education,complaint,negative,facilities,poor_facility,high,none,moderate,"Supply all required laboratory chemicals in-house"
ED102,"systematic revision classes conducted before university finals helped consolidate core theoretical derivations effectively.",english,education,appreciation,positive,teaching_quality,none,none,none,simple,none
ED103,"bhai offline class me speaker system se buzzing sound aati rehti hai teacher ki aawaz dab jati hai",hinglish,education,complaint,negative,facilities,poor_facility,medium,none,simple,"Upgrade acoustic public address systems in large lecture halls"
ED104,"Please mention the exact room numbers and campus building names on the examination hall ticket PDF.",english,education,suggestion,neutral,exam,none,none,none,moderate,"Print explicit examination room numbers on admit cards"
ED105,"Where do I submit migration clearance forms after completing the four-year undergraduate engineering degree?",english,education,question,neutral,student_support,none,none,none,moderate,none
ED106,"Super quick turnaround, uploaded query on doubt portal at midnight, received video explanation by 7 AM.",english,education,appreciation,positive,doubt_solving,none,none,none,simple,none
ED107,"The software engineering assignment specifications were contradictory, and teaching assistants gave conflicting guidance on forums.",english,education,complaint,negative,assignment,assignment_issue,medium,none,moderate,"Standardize assignment guidelines across teaching assistants"
ED108,"bhai fees 1 lakh 20 hazar li par campus me drinking water tap se contaminated dirty paani aata hai",hinglish,education,complaint,negative,facilities,poor_facility,high,none,simple,"Install industrial RO filtration plants on campus"
ED109,"While the video lectures are visually engaging, the mobile app consumes an unreasonable amount of battery and heats up.",english,education,complaint,mixed,learning_app,app_issue,medium,none,complex,"Optimize mobile video decoder to reduce battery drain"
ED110,"The academic dean listened patiently to student transport concerns and added two new bus routes immediately.",english,education,appreciation,positive,student_support,none,none,none,moderate,none
ED111,"fee refund for withdrawn elective course was processed back to original UPI account within three working days.",english,education,appreciation,positive,refund,none,none,none,moderate,none
ED112,"canteen food quality is oily and unhygienic several students suffered from food poisoning this week",hinglish,education,complaint,negative,campus,poor_facility,high,none,simple,"Enforce food safety and hygiene audits in student canteens"
ED113,"Why is an extra late fine charged on semester registration when the online fee payment gateway was down for three days?",english,education,question,negative,fees,fee_issue,medium,none,moderate,"Waive late fees incurred due to payment gateway downtimes"
ED114,"Allow students to bookmark specific timestamps inside recorded lectures with private personalized study notes.",english,education,suggestion,neutral,recorded_lecture,none,none,none,moderate,"Add timestamp bookmarking and note-taking in video player"
ED115,"The biology lectures are engaging, but the professor rarely finishes the designated agenda within the allotted hour.",english,education,complaint,mixed,lecture,timetable_issue,low,none,moderate,"Manage lecture pacing to conclude topics within schedule"
ED116,"bhai examination form submit kiya par admit card generate nahi hua helpline phone pick nahi karti panic mode",hinglish,education,complaint,negative,exam,support_delay,high,none,simple,"Deploy dedicated emergency lines before exam admit card releases"
ED117,"Warm and encouraging feedback on capstone project report, supervisor highlighted structural improvements with care.",english,education,appreciation,positive,faculty,none,none,none,moderate,none
ED118,"account office staff shouted at an orphaned scholarship student over pending verification stamps heartless behavior",english,education,complaint,negative,student_support,poor_facility,high,severe,"Sensitize administrative staff handling scholarship verifications"
ED119,"Can distance education learners access the university digital e-library archives through remote proxy access?",english,education,question,neutral,library,none,none,none,moderate,none
ED120,"course enrollment confirmation letter instantly email pe aa gaya portal access bhi within 5 minutes activate ho gaya",hinglish,education,appreciation,positive,admission,none,none,none,simple,none
ED121,"The operating systems tutor explains semaphores brilliantly, though the slide text is cluttered with dense tiny paragraphs.",english,education,complaint,mixed,teaching_quality,unclear_explanation,low,none,moderate,"Format presentation slides with clean bullet points and diagrams"
ED122,"fraud coaching promised foreign certified trainers but deployed fresh undergraduate college passouts without subject mastery",english,education,complaint,negative,faculty,poor_teaching,high,severe,"Ensure trainers possess verified credentials and industry background"
ED123,"Include an option on the learning portal to download all weekly reading PDFs in a single consolidated zip file.",english,education,suggestion,neutral,study_material,none,none,none,moderate,"Provide one-click batch download for weekly study files"
ED124,"robotics laboratory is equipped with precision multi-axis arms, 3D printers, and adequate components for student projects.",english,education,appreciation,positive,facilities,none,none,none,simple,none
ED125,"bhai online test series me questions 5 saal purane pattern ke dale hue hain updated syllabus follow nahi kiya",hinglish,education,complaint,negative,test,test_issue,medium,none,simple,"Refresh mock test databases to reflect latest syllabus patterns"
ED126,"Is prior written approval required from the head of department to attend inter-college national technical symposiums?",english,education,question,neutral,student_support,none,none,none,moderate,none
ED127,"I received someone else's semester marksheet PDF on my registered student email address, severe breach of privacy.",english,education,complaint,negative,student_support,support_delay,high,none,moderate,"Verify student registration IDs before dispatching grade cards"
ED128,"Smooth admission workflow, document verification completed within thirty minutes, fee payment link was active instantly.",english,education,appreciation,positive,admission,none,none,none,simple,none
ED129,"bhaiya security guards ne campus me lost wallet trace karke return karwaya bohot honest staff hai",hinglish,education,appreciation,positive,campus,none,none,none,simple,none
ED130,"The algorithms course content is rigorous and well-designed, although the video streaming server buffers continuously on mobile data.",english,education,complaint,mixed,recorded_lecture,recording_issue,low,none,complex,"Implement dynamic bitrate streaming to reduce video buffering"
ED131,"examination superintendent tore a student's answer sheet alleging malpractice without checking the blank verification rough sheet",english,education,complaint,negative,exam,poor_facility,high,none,moderate,"Establish fair inquiry procedures before penalizing students"
ED132,"kya college campus me daytime parking stickers issue hote hain non-hosteller two-wheelers ke liye?",hinglish,education,question,neutral,campus,none,none,none,moderate,none
ED133,"Clean seminar hall, functional lapel microphones, crisp acoustic panels, and comfortable theater seating.",english,education,appreciation,positive,facilities,none,none,none,moderate,none
ED134,"the online assignment portal closed fifteen minutes before the official advertised midnight deadline, causing widespread zero marks",english,education,complaint,negative,assignment,assignment_issue,high,none,moderate,"Calibrate assignment submission timers strictly to server standard time"
ED135,"bhai project guide ne 3 mahine tak drafts review nahi kiye aur deadline aate hi bolte hain scratch se banao",hinglish,education,complaint,negative,faculty,unclear_explanation,medium,none,moderate,"Enforce regular periodic project review milestones for faculty"
ED136,"Educational apps should let users set daily study time caps to prevent digital screen exhaustion and eye strain.",english,education,suggestion,neutral,learning_app,none,none,none,moderate,"Introduce daily screen time limits inside study apps"
ED137,"The civil engineering survey lab provided modern total station instruments, giving excellent field surveying competence.",english,education,appreciation,positive,facilities,none,none,none,moderate,none
ED138,"How can an alumnus obtain an attested duplicate copy of the official university degree certificate?",english,education,question,neutral,certificate,none,none,none,simple,none
ED139,"course syllabus was okay okay type covering basic introductory syntax without diving into production design patterns",hinglish,education,complaint,mixed,teaching_quality,poor_study_material,low,none,simple,none
ED140,"The training and placement officer organized technical workshops tailored directly to recruitment test profiles.",english,education,appreciation,positive,student_support,none,none,none,moderate,none
ED141,"bhai test series ka subscription expire ho gaya bina kisi prior warning message ke course validity clear nahi thi",hinglish,education,complaint,negative,test,test_issue,medium,none,simple,"Send expiry alert notifications before revoking test access"
ED142,"Never joining this offline institute again, crammed ninety students into a tiny damp basement without fire exits dangerous trap",english,education,complaint,negative,campus,poor_facility,high,severe,"Comply with building safety norms and student density limits"
ED143,"Is Aadhaar authentication legally accepted as sole proof for changing official surname on academic records?",english,education,question,neutral,admission,none,none,none,moderate,none
ED144,"Monthly progress performance reports emailed to parents clearly highlighted strengths and specific revision recommendations.",english,education,appreciation,positive,communication,none,none,none,simple,none
ED145,"Faculty taught the networking unit well, but the practical socket programming exercises lacked working starter code.",english,education,complaint,mixed,assignment,assignment_issue,low,none,moderate,"Provide functional boilerplate code for programming assignments"
ED146,"bhai grievance email dale 2 hafte ho gaye exam cell se koi acknowledgment ticket generate kyu nahi hua?",hinglish,education,question,negative,student_support,support_delay,low,none,moderate,"Implement automated ticketing tracking for academic grievances"
ED147,"Great mock interview feedback overall, though the technical panelist joined fifteen minutes past the scheduled slot.",english,education,informational,mixed,student_support,timetable_issue,low,none,simple,none
ED148,"Student helpdesk took eighteen days to update the correct date of birth on the university portal, delaying competitive exam forms.",english,education,complaint,negative,student_support,support_delay,medium,none,moderate,"Accelerate clerical correction turnaround on student portals"
ED149,"data structures faculty ne recursion aur trees itne acche diagrams se explain kiye sab clear ho gaya",hinglish,education,appreciation,positive,teaching_quality,none,none,none,simple,none
ED150,"Universities should publish past five years' question papers with verified model solution keys on their official portals.",english,education,suggestion,neutral,study_material,none,none,none,moderate,"Host previous five years' question papers and answer keys"
ED151,"bhai compiler sandbox me code run karne par memory leak error deta hai jabki simple hello world program tha",hinglish,education,complaint,negative,technical_support,technical_issue,medium,none,simple,"Maintain and optimize online coding playground sandboxes"
ED152,"The compiler design mentor provided intuitive syntax tree derivations, demystifying a notoriously difficult theoretical subject.",english,education,appreciation,positive,teacher,none,none,none,moderate,none
ED153,"Can final semester students request an interim provisional completion letter for joining corporate employment?",english,education,question,neutral,certificate,none,none,none,moderate,none
ED154,"The coding questions were engaging, but the automated test platform penalized students for trailing newline characters.",english,education,complaint,mixed,assignment,assignment_issue,low,none,simple,"Make automated code evaluators resilient to whitespace differences"
ED155,"bhai online lecture platform baar baar disconnect hota hai aur audio robot jaisi aati hai connection stable hone par bhi",hinglish,education,complaint,negative,online_class,online_class_issue,high,none,moderate,"Upgrade streaming servers to eliminate robotic audio artifacts"
ED156,"Platform user interface is responsive, lecture chapters are timestamped cleanly, and homework submits with a drag-and-drop.",english,education,appreciation,positive,learning_app,none,none,none,moderate,none
ED157,"terrible examination hall management, no clock on wall, invigilator announced wrong remaining time inducing mass panic",english,education,complaint,negative,exam,poor_facility,medium,none,moderate,"Ensure functional synchronized wall clocks in all exam rooms"
ED158,"bhai aptitude mock test submit karte hi instant percentile aur weak topic breakdown mil gaya super analysis",hinglish,education,appreciation,positive,test,none,none,none,simple,none
ED159,"Does this university offer separate merit-based research fellowships for full-time doctoral candidates in computer science?",english,education,question,neutral,fees,none,none,none,complex,none
ED160,"Departmental clerk was abrasive, refused to accept project hardbound copies because the ribbon color was navy instead of royal blue.",english,education,complaint,negative,student_support,poor_facility,low,none,moderate,"Focus on content quality rather than arbitrary binding trivia"
ED161,"The system design lectures are illuminating, though the recorded screen capture resolution is too blurry to read terminal commands.",english,education,complaint,mixed,recorded_lecture,recording_issue,low,none,moderate,"Record code walkthroughs in minimum 1080p resolution"
ED162,"college sports complex has clean badminton courts, indoor table tennis setups, and well-maintained synthetic running tracks.",english,education,appreciation,positive,facilities,none,none,none,simple,none
ED163,"bhai scholarship portal pe document upload karne par session expired bolke logout kar deta hai useless website",hinglish,education,complaint,negative,website,website_issue,medium,mild,"Increase session timeout duration on scholarship upload forms"
ED164,"Provide an option on the learning portal to download all lecture subtitles in plain text format for offline study.",english,education,suggestion,neutral,learning_app,none,none,none,moderate,"Enable subtitle text file downloads for lectures"
ED165,"How can an undergraduate scholar apply for a duplicate semester fee clearance receipt if the physical slip is lost?",english,education,question,neutral,fees,none,none,none,simple,none
ED166,"Super swift verification, semester marks entered on university portal within twenty-four hours of paper checking conclusion.",english,education,appreciation,positive,exam,none,none,none,moderate,none
ED167,"bhai teacher class me aate hain bas slides read karke chale jate hain koi discussion ya concept explanation nahi hai",hinglish,education,complaint,negative,teaching_quality,poor_teaching,medium,none,moderate,"Encourage interactive explanations rather than verbatim slide reading"
ED168,"The campus cafeteria offers diverse meals, though dining counters are crowded due to limited billing cash registers.",english,education,informational,neutral,campus,poor_facility,low,none,simple,none
ED169,"hostel water filtration plant was dead for three weeks, forced students to purchase commercial mineral water cans daily",english,education,complaint,negative,campus,poor_facility,high,none,moderate,"Establish preventive maintenance contracts for hostel drinking water"
ED170,"Project mentor reviewed system architecture diagrams with precision, offered valuable database scaling insights, and encouraged innovation.",english,education,appreciation,positive,faculty,none,none,none,complex,none
