id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
EC015,"power adapter was missing from the smart security camera retail box",english,ecommerce,complaint,negative,missing_item,missing_item,high,none,simple,"Audit sealed box contents before shipping"
EC016,"bhai bedsheet ka color dark navy dikhaya tha par delivered item bilkul faded sky blue nikla",hinglish,ecommerce,complaint,negative,product_color,wrong_color,medium,none,moderate,"Display true to life color photographs"
EC017,"The mechanical keyboard offers great tactile feedback, defying my initial doubts given the budget price.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC018,"Courier partners should provide an OTP verification system before marking packages as delivered.",english,ecommerce,suggestion,neutral,delivery,none,none,none,moderate,"Implement mandatory delivery OTP"
EC019,"bhai checkout pe festive promo code apply hua but final payment page pe regular price deduct ho gaya",hinglish,ecommerce,complaint,negative,discount,discount_issue,medium,none,moderate,"Sync coupon discounts across all checkout stages"
EC020,"Delivery agent was courteous, called before arriving and handed over the fragile parcel with care.",english,ecommerce,appreciation,positive,delivery,none,none,none,moderate,none
EC021,"Although the electric kettle heats water rapidly, the exterior plastic body emits an unpleasant chemical odor.",english,ecommerce,complaint,mixed,product_quality,poor_quality,low,none,complex,"Use certified food-grade plastics"
EC022,"watch stopped working within 24 hours of unboxing cheap imitation watch sent by seller",english,ecommerce,complaint,negative,product_authenticity,fake_product,high,none,moderate,"Delist rogue third party sellers"
EC023,"phone ka display smooth hai aur charging speed bhi theek thak hai overall average product",hinglish,ecommerce,informational,neutral,product_features,none,none,none,simple,none
EC024,"Does this induction cooktop work seamlessly with normal stainless steel flat base cookware?",english,ecommerce,question,neutral,product_features,none,none,none,moderate,none
EC025,"Pathetic fraudulent seller sent an empty soap bar box instead of the gaming mouse shameless cheats",english,ecommerce,complaint,negative,seller,fake_product,high,severe,"Ban fraudulent sellers immediately"
EC026,"formal trousers ki stitching aur fitting ekdum bespoke tailor jaisi perfect aayi hai",hinglish,ecommerce,appreciation,positive,product_fit,none,none,none,simple,none
EC027,"I wouldn't say the smart band is terrible, but the step counter consistently overestimates daily walking distance.",english,ecommerce,complaint,mixed,product_features,incorrect_description,low,none,complex,none
EC028,"Express delivery delivered the replacement mobile phone within 18 hours of approval, very impressive.",english,ecommerce,appreciation,positive,replacement,none,none,none,moderate,none
EC029,"kya warranty claim ke liye tax invoice printout service center le jana zaroori hai?",hinglish,ecommerce,question,neutral,product_features,none,none,none,simple,none
EC030,"Delivery boy was extremely rude, demanded that I come down three floors to the street gate to collect my laptop.",english,ecommerce,complaint,negative,delivery,poor_customer_support,medium,mild,"Train delivery executives in professional conduct"
EC031,"Sunscreen bottle seal was broken and liquid lotion had leaked across the inner packing pouch.",english,ecommerce,complaint,negative,damaged_product,damaged_product,medium,none,moderate,"Ensure tamper evident foil seals on cosmetics"
EC032,"App crashed during the flash sale checkout and the amount got debited via net banking without generating an order ID.",english,ecommerce,complaint,negative,payment,payment_failure,high,none,complex,"Auto reverse deducted amounts on cart crashes"
EC033,"The cotton bedsheet feels soft and breathable, although the pillow covers are unusually narrow for standard pillows.",english,ecommerce,appreciation,mixed,product_size,poor_fit,low,none,complex,"Standardize pillow cover dimensions"
EC034,"bhai open box delivery opt kiya tha fir bhi delivery person ne parcel kholne se mana kar diya",hinglish,ecommerce,complaint,negative,delivery,poor_customer_support,medium,none,moderate,"Enforce open box delivery compliance"
EC035,"Audio clarity on these studio monitor headphones is exceptionally balanced across mids and highs.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC036,"kya is wooden study desk ko assemble karne ke liye carpenter technician free me aayega?",hinglish,ecommerce,question,neutral,product_features,none,none,none,moderate,none
EC037,"Courier agent carried the 25kg washing machine up the stairs patiently without complaining despite the broken lift.",english,ecommerce,appreciation,positive,delivery,none,none,none,complex,none
EC038,"The stainless steel pan feels solid and heavy, and food does not stick when heated properly.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC039,"Found visible fungus patches on the leather wallet lining straight out of the factory box, disgusting hygiene.",english,ecommerce,complaint,negative,product_quality,poor_quality,high,none,moderate,"Improve warehouse moisture control"
EC040,"delivry bhut late hui aur package barish me geela ho chuka tha",hinglish,ecommerce,complaint,negative,delivery_time,late_delivery,medium,none,simple,"Use waterproof courier bags"
EC041,"While the tablet screen resolution is stunning for video streaming, the included charging cable stopped functioning on day two.",english,ecommerce,complaint,mixed,product_quality,poor_quality,medium,none,complex,"Provide durable OEM charging cables"
EC042,"Can customer support provide an official GST invoice with our company name printed for input credit?",english,ecommerce,question,neutral,customer_support,none,none,none,moderate,none
EC043,"price product ki quality ke hisab se bohot zyada hai local market me aisi jeans aadhi keemat me milti hai",hinglish,ecommerce,complaint,negative,price,high_price,medium,none,simple,"Review apparel pricing"
EC044,"Everything was fine until I noticed that the USB dongle needed to connect the wireless mouse was completely missing.",english,ecommerce,complaint,mixed,missing_item,missing_item,medium,none,moderate,"Check compartment packaging for accessories"
EC045,"E-commerce platforms should allow buyers to upload unboxing videos directly during return disputes.",english,ecommerce,suggestion,neutral,return,none,none,none,moderate,"Allow video upload in return requests"
EC046,"running shoes had stiff soles that caused heel pain within ten minutes of jogging",english,ecommerce,complaint,negative,product_quality,poor_quality,medium,none,simple,"Improve sole flexibility and cushioning"
EC047,"bhaiya ne bohot dhyan se TV deliver kiya aur verify karwaya screen intact hai thank you",hinglish,ecommerce,appreciation,positive,delivery,none,none,none,moderate,none
EC048,"Is there an extra convenience fee if I opt for cash on delivery on orders above five thousand rupees?",english,ecommerce,question,neutral,payment,none,none,none,moderate,none
EC049,"Product was good, return pickup wasn't.",english,ecommerce,complaint,mixed,return,return_delay,medium,none,simple,"Speed up reverse logistics pickups"
EC050,"terrible experience ordered a brass diya set and received broken ceramic cups instead absolute carelessness",hinglish,ecommerce,complaint,negative,wrong_product,wrong_product,medium,mild,"Double check warehouse packing bins"
EC051,"Air fryer arrived ahead of scheduled delivery date, packed safely in dual cartons.",english,ecommerce,appreciation,positive,delivery_time,none,none,none,simple,none
EC052,"bhai courier wale ne fake attempted delivery update mark kar diya jabki mai pura din ghar pe hi tha",hinglish,ecommerce,complaint,negative,delivery,late_delivery,medium,mild,"Penalize fake doorstep attempt reports"
EC053,"Honestly, I expected cheap plastic given the bargain price, but the handheld garment steamer feels surprisingly sturdy.",english,ecommerce,appreciation,mixed,product_quality,none,none,none,complex,none
EC054,"App shows item in stock during search but shows out of stock as soon as I hit the buy button.",english,ecommerce,complaint,negative,app,app_issue,medium,none,moderate,"Sync inventory counts in real time"
EC055,"kya college hostel reception pe courier drop karne ki permission app tracking me note kar sakte hain?",hinglish,ecommerce,question,neutral,delivery,none,none,none,moderate,none
EC056,"Hard drive arrived in a paper envelope without any bubble wrap or air cushion, shocking lack of transit safety.",english,ecommerce,complaint,negative,packaging,packaging_problem,high,none,moderate,"Mandate bubble cushioning for delicate electronics"
EC057,"The pure brass water bottle looks elegant on the office desk and keeps water cool naturally.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC058,"Apparel listings should display actual waist measurements in inches alongside arbitrary labels like M and L.",english,ecommerce,suggestion,neutral,product_description,none,none,none,moderate,"Display exact waist measurements in inches"
EC059,"delivery delayed by 6 days without any sms update complete waste of customer time useless logistics",english,ecommerce,complaint,negative,delivery_time,late_delivery,medium,mild,"Provide proactive delay alerts"
EC060,"The cotton kurta has intricate embroidery and rich texture, though the armholes feel slightly tight when moving.",english,ecommerce,appreciation,mixed,product_fit,poor_fit,low,none,moderate,"Refine sleeve and shoulder tailoring"
EC061,"refund??? abhi tk bank me nhi aya 10 din ho gye",hinglish,ecommerce,question,negative,refund,refund_delay,medium,none,simple,"Expedite bank refund processing"
EC062,"Minimal plastic packaging used with biodegradable paper tapes, commendable environmental initiative.",english,ecommerce,appreciation,positive,packaging,none,none,none,simple,none
EC063,"Customer service chatbot kept repeating automated FAQs and offered no option to connect with an executive.",english,ecommerce,complaint,negative,customer_support,poor_customer_support,medium,none,moderate,"Provide direct access to human support agents"
EC064,"toolkit me se 10mm socket aur screw driver bit missing tha har bar yahi karte ho",hinglish,ecommerce,complaint,negative,missing_item,missing_item,low,none,moderate,"Ensure comprehensive kit content checks"
EC065,"Is student prime discount applicable on purchasing educational engineering textbooks?",english,ecommerce,question,neutral,discount,none,none,none,moderate,none
EC066,"Delivery boy called six times asking for obvious landmarks despite detailed navigation instructions entered in the profile.",english,ecommerce,complaint,negative,delivery,poor_customer_support,low,none,moderate,"Integrate rider maps with customer landmark notes"
EC067,"The mechanical pencil has balanced weight distribution and writes smoothly without snapping leads.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC068,"bhai extra shoe laces ka pack choose kiya tha add-on me par box me sirf joote the",hinglish,ecommerce,complaint,negative,missing_item,missing_item,low,none,moderate,"Bundle accessory add-ons securely"
EC069,"The laptop itself performs outstandingly for programming tasks, although the courier transit was stressful and protracted.",english,ecommerce,complaint,mixed,delivery_time,late_delivery,medium,none,complex,"Streamline express courier handoffs"
EC070,"How long does the replacement validation take once the defective smartwatch reaches the seller hub?",english,ecommerce,question,neutral,replacement,none,none,none,moderate,none
EC071,"Shampoo bottle cap unscrewed during transit, soaking three newly purchased novels in thick soap lather.",english,ecommerce,complaint,negative,damaged_product,damaged_product,high,none,moderate,"Tape liquid caps before dispatch"
EC072,"sneakers look stylish but the inner padding is paper thin and rubs the ankles raw",english,ecommerce,complaint,mixed,product_quality,poor_quality,low,none,simple,"Improve ankle collar padding"
EC073,"bhai subah order kiya tha shaam tak deliver ho gaya same day delivery rocks",hinglish,ecommerce,appreciation,positive,delivery_time,none,none,none,simple,none
EC074,"Websites should allow users to filter clothing items based on exact fabric percentages like 100 percent cotton.",english,ecommerce,suggestion,neutral,website,none,none,none,moderate,"Add precise fabric composition filters"
EC075,"curtains ka cloth itna patla hai ki daylight pura andar aati hai blackout claim jhooth tha",hinglish,ecommerce,complaint,negative,product_description,incorrect_description,medium,none,simple,"Accurately specify blackout opacity percentages"
EC076,"Ordered a 1TB external solid state drive, received an ordinary empty plastic casing, blatant dispatch scam.",english,ecommerce,complaint,negative,wrong_product,fake_product,high,none,moderate,"Inspect serialized storage hardware before sealing"
EC077,"The courier executive waited patiently while I performed the mandatory open-box physical check on the smartphone.",english,ecommerce,appreciation,positive,delivery,none,none,none,moderate,none
EC078,"Does this kitchen chimney require mandatory installation by company technicians to keep warranty valid?",english,ecommerce,question,neutral,product_features,none,none,none,moderate,none
EC079,"I wouldn't say the office chair is unwearable, but the lumbar support curve is completely misaligned with the spine.",english,ecommerce,complaint,mixed,product_features,poor_fit,low,none,complex,none
EC080,"fraud seller sent a cheap dummy phone instead of genuine handset pathetic platform zero buyer security",english,ecommerce,complaint,negative,seller,fake_product,high,severe,"Investigate seller inventory scams"
EC081,"Delivered right to the university department office, seamless handover by the courier.",english,ecommerce,appreciation,positive,delivery,none,none,none,simple,none
EC082,"app me order tracking status 4 din se ek hi hub par stuck dikha raha hai fix this bug",hinglish,ecommerce,complaint,negative,app,app_issue,medium,none,simple,"Refresh transit scan updates"
EC083,"The jacket leather looks premium and feels supple, though the main brass zipper catches frequently on the lining.",english,ecommerce,appreciation,mixed,product_quality,none,none,none,complex,none
EC084,"Are return shipping charges deducted from the refund if an apparel item does not fit well?",english,ecommerce,question,neutral,return,none,none,none,moderate,none
EC085,"bhai shoe box poora crushed tha par achhi baat ye thi ki joote undamaged the",hinglish,ecommerce,informational,mixed,packaging,packaging_problem,low,none,moderate,"Use rigid outer shipping cartons"
EC086,"Thermal flask maintains steaming boiling water temperature for over eighteen continuous hours, truly remarkable.",english,ecommerce,appreciation,positive,product_features,none,none,none,simple,none
EC087,"Please introduce an option to schedule specific courier delivery time slots for working professionals.",english,ecommerce,suggestion,neutral,delivery_time,none,none,none,moderate,"Introduce delivery time slot selection"
EC088,"worst experience ever ceramic dinner set arrived shattered into tiny powdery fragments useless courier",english,ecommerce,complaint,negative,damaged_product,damaged_product,high,mild,"Use customized foam inserts for crockery"
EC089,"ordered midnight black headphones received garish bright red variant without notification",hinglish,ecommerce,complaint,negative,product_color,wrong_color,medium,none,simple,"Confirm color substitutes before shipment"
EC090,"A pleasant and smooth purchase experience, graphic tablet set up easily on Windows and Mac without drivers.",english,ecommerce,informational,positive,product_features,none,none,none,simple,none
EC091,"bhai backpack stylish hai bas zip ki quality thodi aur heavy duty honi chahiye thi",hinglish,ecommerce,suggestion,mixed,product_quality,none,low,none,moderate,"Upgrade zipper quality on backpacks"
EC092,"Why did the payment gateway debit my bank account twice for an order marked as failed?",english,ecommerce,question,negative,payment,payment_duplicate,high,none,moderate,"Automate immediate payment reconciliation"
EC093,"The perfume bottle arrived safely cocooned in custom molded polystyrene casing with unbroken seals.",english,ecommerce,appreciation,positive,packaging,none,none,none,moderate,none
EC094,"bhai courier boy parcel gate security ko deke bina call kiye chala gaya irresponsible behavior",hinglish,ecommerce,complaint,negative,delivery,poor_customer_support,medium,none,moderate,"Mandate signature or call before leaving parcels"
EC095,"Not exactly the most luxurious bedsheet fabric, but definitely durable and decent value for everyday use.",english,ecommerce,informational,mixed,product_quality,none,low,none,complex,none
EC096,"laptop battery drains from 100 to zero within forty minutes clearly defective or refurbished cell supplied",english,ecommerce,complaint,negative,product_quality,poor_quality,high,none,moderate,"Conduct mandatory battery health tests on laptops"
EC097,"size exchange request dali thi par courier boy ne bina bataye pickup cancel mark kar diya",hinglish,ecommerce,complaint,negative,replacement,replacement_delay,medium,none,moderate,"Verify pickup cancellations directly with customer"
EC098,"Can I change the delivery address while the shipment is already in transit between intermediate hubs?",english,ecommerce,question,neutral,delivery,none,none,none,moderate,none
EC099,"Exemplary handling, heavy double-door refrigerator delivered and unboxed on the fourth floor without a single blemish.",english,ecommerce,appreciation,positive,delivery,none,none,none,simple,none
EC100,"bhai product price 999 tha par checkout pe convenience aur packaging fee mila ke 1250 kar diya ridiculous",hinglish,ecommerce,complaint,negative,price,high_price,medium,none,moderate,"Eliminate hidden checkout surcharges"
EC101,"Smartwatch sensor lights stay permanently on and drain battery, clearly defective unit sent by seller.",english,ecommerce,complaint,negative,product_features,poor_quality,medium,none,moderate,"Verify sensor functionality before packaging"
EC102,"cotton bath towels are plush, highly absorbent and dry quickly in balcony shade.",english,ecommerce,appreciation,positive,product_quality,none,none,none,simple,none
EC103,"bhai trimmer blade bilkul blunt thi pehli baar use me hi skin pull ho gayi",hinglish,ecommerce,complaint,negative,product_quality,poor_quality,medium,none,simple,"Ensure sharp factory blades on grooming tools"
EC104,"Please mention the country of origin and importer details prominently on all imported cosmetic listings.",english,ecommerce,suggestion,neutral,product_description,none,none,none,moderate,"Display country of origin clearly"
EC105,"Where do I submit serial number proof if the manufacturer rejects the invoice for brand warranty?",english,ecommerce,question,neutral,customer_support,none,none,none,moderate,none
EC106,"Super quick turnaround, ordered graphic novel on Friday morning, delivered on Saturday noon.",english,ecommerce,appreciation,positive,delivery_time,none,none,none,simple,none
EC107,"The wooden coffee table had noticeable chipped lacquer and splintered edges right out of the box.",english,ecommerce,complaint,negative,damaged_product,damaged_product,high,none,moderate,"Sand and coat wooden furniture edges properly"
EC108,"bhai track pants ka elastic itna loose tha ki bina belt ke pehen hi nahi sakte",hinglish,ecommerce,complaint,negative,product_fit,poor_fit,medium,none,simple,"Use quality elastic waistbands"
EC109,"While the mixer grinder motor is powerful enough for hard spices, the plastic jar lid gasket is loose.",english,ecommerce,complaint,mixed,product_quality,poor_quality,medium,none,complex,"Provide tighter silicone sealing gaskets"
EC110,"Rider spoke politely, waited patiently while I examined the seal of the mobile phone carton.",english,ecommerce,appreciation,positive,delivery,none,none,none,moderate,none
EC111,"refund processed within five minutes of barcode scan at doorstep pickup, impressive customer turnaround.",english,ecommerce,appreciation,positive,refund,none,none,none,moderate,none
EC112,"shirt fitting chest pe theek thi par sleeves disproportionately lambi thi",hinglish,ecommerce,complaint,negative,product_fit,poor_fit,medium,none,simple,"Balance sleeve to torso proportions"
EC113,"Why is an extra return processing fee deducted when the returned shoe size was manifestly inaccurate?",english,ecommerce,question,negative,refund,refund_delay,medium,none,moderate,"Waive return fees on defective sizing"
EC114,"Allow customers to upload measurements to get automated size recommendations across fashion brands.",english,ecommerce,suggestion,neutral,app,none,none,none,moderate,"Introduce AI size recommendation tool"
EC115,"Earbuds weren't terrible, but they certainly lacked the advertised active noise cancellation performance.",english,ecommerce,complaint,mixed,product_features,poor_quality,low,none,moderate,none
EC116,"bhai liquid soap pouch leak ho gaya pura carton detergent se bhar gaya tha",hinglish,ecommerce,complaint,negative,damaged_product,damaged_product,high,none,simple,"Heat seal detergent pouches firmly"
EC117,"Warm fleece jacket with secure zip pockets, perfect companion for North Indian winter mornings.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC118,"delivery boy abused my father over a minor landmark confusion totally unacceptable goons hired by company",english,ecommerce,complaint,negative,delivery,poor_customer_support,high,severe,"Dismiss aggressive delivery personnel"
EC119,"Can I opt for evening delivery on weekends specifically for heavy home appliance purchases?",english,ecommerce,question,neutral,delivery_time,none,none,none,moderate,none
EC120,"shoes original the barcode scan ho gaya aur packaging bhi intact aayi",hinglish,ecommerce,appreciation,positive,product_authenticity,none,none,none,simple,none
EC121,"The Bluetooth speaker sounds punchy, though the advertised 12-hour battery barely lasts 5 hours on mid volume.",english,ecommerce,informational,mixed,product_features,incorrect_description,low,none,moderate,none
EC122,"fraud seller sent a counterfeit duplicate perfume smelling like kerosene return my money shameless cheats",english,ecommerce,complaint,negative,product_authenticity,fake_product,high,severe,"Delist fraudulent fragrance vendors"
EC123,"Include an option to reject unnecessary paper promo flyers and plastic wrap to minimize household clutter.",english,ecommerce,suggestion,neutral,packaging,none,none,none,moderate,"Offer minimalist packing options"
EC124,"cast iron skillet arrived pre-seasoned and ready to use, rotis and dosas slide right off.",english,ecommerce,appreciation,positive,product_quality,none,none,none,simple,none
EC125,"bhai laptop bag me shoulder strap hi gayab tha ab haath me leke ghumu kya",hinglish,ecommerce,complaint,negative,missing_item,missing_item,medium,none,simple,"Verify shoulder straps on bag packaging"
EC126,"Is there a grace period to cancel an apparel order before it enters the automated sorting lane?",english,ecommerce,question,neutral,order_cancellation,none,none,none,moderate,none
EC127,"I received someone else's consignment containing ladies footwear instead of my ordered computer motherboard.",english,ecommerce,complaint,negative,wrong_product,wrong_product,high,none,moderate,"Match tracking shipping labels to parcel barcodes"
EC128,"Smooth checkout, super fast standard shipping, and authentic wireless keyboard.",english,ecommerce,appreciation,positive,delivery_time,none,none,none,simple,none
EC129,"bhaiya ne delivery lene se pehle outer box seal check karwayi very good service",hinglish,ecommerce,appreciation,positive,delivery,none,none,none,simple,none
EC130,"The office desk looks sleek and modern, although the pre-drilled bolt holes were slightly misaligned during assembly.",english,ecommerce,appreciation,mixed,product_features,poor_quality,low,none,complex,"Align pre-drilled assembly screw holes accurately"
EC131,"customer support executive closed the chat window abruptly while I was uploading proof of the cracked monitor screen",english,ecommerce,complaint,negative,customer_support,poor_customer_support,high,none,moderate,"Prevent premature support session terminations"
EC132,"kya is induction pan pe heavy aluminum base laga hua hai for uniform heating?",hinglish,ecommerce,question,neutral,product_features,none,none,none,moderate,none
EC133,"Clean packaging, brand seal completely untampered, and the phone setup proceeded without a single hiccup.",english,ecommerce,appreciation,positive,packaging,none,none,none,moderate,none
EC134,"sunscreen lotion smelled completely foul and rancid, verified expired batch repackaged with fresh expiry sticker",english,ecommerce,complaint,negative,product_authenticity,poor_quality,high,none,moderate,"Prosecute sellers modifying product expiry dates"
EC135,"bhai return pickup cancel ho gaya aur app pe dikha raha customer not available jhooth bolte hain courier wale",hinglish,ecommerce,complaint,negative,return,return_delay,medium,none,moderate,"Require proof before recording fake pickup misses"
EC136,"Brands should provide detailed wash care instructions in English and regional languages on inner garment tags.",english,ecommerce,suggestion,neutral,product_description,none,none,none,moderate,"Provide multi-language wash care labels"
EC137,"Crisp and sharp mechanical keyboard clicks, heavy metallic frame prevents shifting during intense typing sessions.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC138,"How do I remove expired debit card credentials permanently from my saved payment methods?",english,ecommerce,question,neutral,app,none,none,none,simple,none
EC139,"jeans quality was okay okay type not worth the 2000 rupees tag",hinglish,ecommerce,complaint,mixed,price,high_price,low,none,simple,none
EC140,"The delivery person was extremely polite and brought the package up to the flat entrance despite elevator repairs.",english,ecommerce,appreciation,positive,delivery,none,none,none,moderate,none
EC141,"bhai mobile ka charger box me toot ke nikla transit handling bilkul ghatiya hai",hinglish,ecommerce,complaint,negative,damaged_product,damaged_product,medium,none,simple,"Use protective foam sleeves for power bricks"
EC142,"Never buying footwear here again sole detached completely on day three cheap adhesive used garbage product",english,ecommerce,complaint,negative,product_quality,poor_quality,high,mild,"Ensure durable industrial sole vulcanization"
EC143,"Is open box verification permitted for delicate glassware and mirror decor purchases?",english,ecommerce,question,neutral,delivery,none,none,none,moderate,none
EC144,"Cotton bedsheet color stayed vibrant and fabric remained crisp even after two machine wash cycles.",english,ecommerce,appreciation,positive,product_quality,none,none,none,simple,none
EC145,"Delivery was quick, but they sent an Android cable instead of the ordered braided Lightning cable.",english,ecommerce,complaint,mixed,wrong_product,wrong_product,medium,none,moderate,"Cross check cable pin variants before packing"
EC146,"bhai helpline number pe call karo to IVR ghanta bhar ghumata hai human agent se connect kyu nahi karte?",hinglish,ecommerce,question,negative,customer_support,poor_customer_support,low,none,moderate,"Provide direct agent routing on IVR"
EC147,"Great ergonomic mouse overall, though the included AAA batteries were already drained.",english,ecommerce,informational,mixed,product_features,none,low,none,simple,none
EC148,"Logistics partner updated parcel status to out for delivery three days consecutively without attempting visit.",english,ecommerce,complaint,negative,delivery,late_delivery,medium,none,moderate,"Audit repeated out for delivery parcel statuses"
EC149,"washing machine bilkul silent chalti hai aur kapde acche dho rahi hai",hinglish,ecommerce,appreciation,positive,product_quality,none,none,none,simple,none
EC150,"Online platforms should display seller warranty service center locations before buyers finalize orders.",english,ecommerce,suggestion,neutral,website,none,none,none,moderate,"List authorized service centers on listings"
EC151,"bhai ceiling fan manga tha par blades ke screws gayab the market se alag khareedne pade",hinglish,ecommerce,complaint,negative,missing_item,missing_item,medium,none,simple,"Fasten accessory screw packs inside carton"
EC152,"The stainless steel lunch box is truly leak-proof and keeps rotis soft till afternoon lunch break.",english,ecommerce,appreciation,positive,product_quality,none,none,none,moderate,none
EC153,"Can an ongoing exchange request be converted into a direct bank refund if the required size is out of stock?",english,ecommerce,question,neutral,replacement,none,none,none,moderate,none
EC154,"Sound quality is decent, but the headband cushion on these headphones is too tight for prolonged wearing.",english,ecommerce,complaint,mixed,product_fit,poor_fit,low,none,simple,none
EC155,"bhai net banking se paise kat gaye par website pe session expired dikha ke cart khali ho gaya",hinglish,ecommerce,complaint,negative,payment,payment_failure,high,none,moderate,"Preserve checkout cart during bank gateway timeouts"
EC156,"App user interface is fluid and product filtering by price per gram or milliliter makes comparison intuitive.",english,ecommerce,appreciation,positive,app,none,none,none,moderate,none
EC157,"terrible synthetic material sold as pure organic cotton, smells like burned plastic and causes itching",english,ecommerce,complaint,negative,product_quality,incorrect_description,medium,none,moderate,"Inspect merchant textile composition claims"
EC158,"bhai delivery date se 2 din pehle parcel deliver ho gaya super fast logistics",hinglish,ecommerce,appreciation,positive,delivery_time,none,none,none,simple,none
EC159,"Does this air purifier filter capture PM 2.5 and cooking smoke effectively in closed bedrooms?",english,ecommerce,question,neutral,product_features,none,none,none,complex,none
EC160,"Delivery agent was very impatient, rang the bell five times within twenty seconds while I walked to the door.",english,ecommerce,complaint,negative,delivery,poor_customer_support,low,none,moderate,"Sensitize courier drivers to wait reasonably"
EC161,"The leather formal shoes are well-crafted and polished, but the cardboard shoe box arrived flattened.",english,ecommerce,complaint,mixed,packaging,packaging_problem,medium,none,moderate,"Use sturdy outer delivery corrugated boxes"
EC162,"smart LED bulb connects quickly with home WiFi and brightness levels are brilliant.",english,ecommerce,appreciation,positive,product_features,none,none,none,simple,none
EC163,"bhai discount coupon 200 off ka show hota hai par apply karne pe minimum 3000 ka cart requirement lagate ho cheat",hinglish,ecommerce,complaint,negative,discount,discount_issue,medium,mild,"Display minimum cart requirements upfront"
EC164,"Provide an option for buyers to reject plastic polybags in favor of reusable jute shipping sacks.",english,ecommerce,suggestion,neutral,packaging,none,none,none,moderate,"Provide reusable shipping bag options"
EC165,"How do I generate an itemized credit note for corporate accounting after returning a damaged projector?",english,ecommerce,question,neutral,customer_support,none,none,none,simple,none
EC166,"Super fast SSD transfer speeds, matched the claimed 1050 MBps benchmark tests on my desktop perfectly.",english,ecommerce,appreciation,positive,product_features,none,none,none,moderate,none
EC167,"bhai parcel aane me do hafte lag gaye customer care wale bas scripted response copy paste karte hain",hinglish,ecommerce,complaint,negative,customer_support,poor_customer_support,medium,none,moderate,"Avoid automated bot replies for late shipments"
EC168,"The plastic storage bins are practical, though the color is slightly duller than the studio pictures shown online.",english,ecommerce,informational,neutral,product_color,none,none,none,simple,none
EC169,"non stick coating began peeling off during the very first shallow fry, toxic and dangerous cookware",english,ecommerce,complaint,negative,product_quality,poor_quality,high,none,moderate,"Certify non-stick coating adhesion standards"
EC170,"Delivery person followed the instruction note and handed the fragile electronic package quietly without buzzing.",english,ecommerce,appreciation,positive,delivery,none,none,none,complex,none
EC171,"bhai instant cashback offer bank debit card pe apply kyu nahi hua checkout screen pe?",hinglish,ecommerce,question,neutral,discount,none,low,none,moderate,none
